symbol	H9_MplusCHLA_1	H9_MplusCHLA_2	H9_MplusCHLA_3	CAR_MplusCHLA_1	CAR_MplusCHLA_2	CAR_MplusCHLA_3
QARS	51	81	80	108	86	81
QDPR	41	84	93	72	93	109
QKI	9	33	42	41	74	60
QPCT	0	3	8	0	7	7
QPCTL	5	10	5	12	5	7
QPRT	47	64	46	90	61	66
QRFP	0	0	0	0	0	0
QRFPR	0	0	0	0	1	0
QRICH1	8	16	16	41	33	29
QRICH2	0	0	0	0	0	1
QRSL1	1	8	8	3	10	10
QSER1	1	3	2	2	3	3
QSOX1	88	138	125	165	109	119
QSOX2	1	3	3	5	3	3
QTRT1	6	7	2	21	4	11
QTRT2	3	16	23	14	31	18
R3HCC1	8	33	32	4	42	46
R3HCC1L	5	13	6	6	16	12
R3HDM1	3	3	9	6	7	6
R3HDM2	9	7	6	15	8	7
R3HDM4	14	17	28	40	11	28
R3HDML	0	0	0	0	0	0
RAB10	18	111	149	155	188	158
RAB11A	8	30	37	36	36	42
RAB11B	35	49	37	65	67	58
RAB11B-AS1	8	4	3	0	5	9
RAB11FIP1	8	11	13	17	14	17
RAB11FIP2	0	2	4	5	5	3
RAB11FIP3	2	4	5	3	6	4
RAB11FIP4	0	0	0	0	0	0
RAB11FIP5	0	1	1	2	2	0
RAB12	18	56	45	40	61	61
RAB13	653	346	328	368	406	444
RAB14	21	95	108	71	119	117
RAB15	0	4	1	3	3	3
RAB17	0	0	0	0	0	1
RAB18	5	24	22	24	32	29
RAB19	0	0	0	0	0	0
RAB1A	82	164	162	166	187	177
RAB1B	84	155	148	229	182	164
RAB20	14	32	36	73	70	75
RAB21	11	25	26	26	29	28
RAB22A	8	14	13	10	18	18
RAB23	0	3	6	0	2	2
RAB24	17	14	25	49	40	51
RAB25	0	0	0	0	0	0
RAB26	0	0	0	0	0	0
RAB27A	22	14	14	22	13	11
RAB27B	0	0	0	0	0	0
RAB28	8	23	36	6	26	17
RAB29	2	11	12	21	18	15
RAB2A	17	54	64	62	67	62
RAB2B	1	3	6	0	6	3
RAB30	0	1	0	0	0	1
RAB30-AS1	64	23	29	35	60	40
RAB31	39	146	181	144	186	193
RAB32	35	106	98	36	74	83
RAB33A	7	3	2	0	1	2
RAB33B	8	5	7	5	11	8
RAB34	23	39	31	54	9	29
RAB35	16	49	43	52	54	59
RAB36	2	0	0	0	0	0
RAB37	0	0	0	0	0	0
RAB38	0	6	2	7	3	3
RAB39A	0	0	8	0	5	9
RAB39B	0	0	0	0	0	0
RAB3A	7	2	4	18	4	3
RAB3B	1	0	0	0	0	0
RAB3C	0	0	0	1	0	0
RAB3D	4	0	1	0	4	2
RAB3GAP1	13	39	35	34	65	50
RAB3GAP2	4	6	13	4	8	8
RAB3IL1	97	134	138	120	134	152
RAB3IP	1	1	1	1	2	1
RAB40A	0	0	0	0	0	0
RAB40AL	0	0	0	0	0	0
RAB40B	0	3	0	4	7	5
RAB40C	0	2	6	10	4	6
RAB41	0	0	0	0	0	2
RAB42	22	22	17	35	36	43
RAB43	4	1	4	0	2	1
RAB44	0	0	0	0	0	0
RAB4A	14	20	30	27	23	25
RAB4B	0	8	5	0	13	1
RAB4B-EGLN2	21	8	11	35	10	23
RAB5A	14	59	63	65	110	95
RAB5B	8	25	32	26	42	34
RAB5C	193	443	498	546	429	432
RAB5IF	83	318	357	206	337	297
RAB6A	19	63	77	46	99	101
RAB6B	0	0	1	2	0	0
RAB6C	0	0	0	0	0	0
RAB6C-AS1	0	0	0	0	0	0
RAB6D	0	0	0	0	1	0
RAB7A	60	348	415	339	422	413
RAB7B	8	17	24	80	44	42
RAB8A	35	124	132	111	179	178
RAB8B	4	24	28	18	37	27
RAB9A	47	64	79	69	80	48
RAB9B	0	0	0	0	0	0
RAB9BP1	0	0	0	0	0	0
RABAC1	46	58	67	115	75	54
RABEP1	26	22	29	16	35	33
RABEP2	9	19	12	14	19	19
RABEPK	13	27	30	41	37	35
RABGAP1	10	20	22	24	40	37
RABGAP1L	6	18	33	19	23	12
RABGEF1	7	9	13	9	14	5
RABGGTA	22	15	9	28	14	10
RABGGTB	14	72	68	73	55	59
RABIF	2	6	4	4	7	8
RABL2A	4	4	2	10	3	0
RABL2B	1	10	10	15	17	15
RABL3	2	2	4	5	6	6
RABL6	193	141	121	161	150	182
RAC1	292	363	365	407	415	418
RAC2	66	68	57	141	86	97
RAC3	0	2	0	0	5	0
RACGAP1	0	8	13	12	28	27
RACGAP1P	0	0	0	0	0	0
RACK1	342	465	488	510	309	361
RAD1	7	5	7	8	3	5
RAD17	4	19	20	27	24	11
RAD18	0	1	1	2	3	3
RAD21	21	33	32	46	73	67
RAD21-AS1	0	0	0	0	0	0
RAD21L1	0	0	0	0	0	0
RAD23A	71	96	99	164	85	96
RAD23B	7	43	44	47	60	45
RAD50	4	6	9	7	9	11
RAD51	46	105	114	68	85	67
RAD51-AS1	0	0	0	10	1	0
RAD51AP1	4	16	16	6	15	12
RAD51AP2	0	0	0	0	0	0
RAD51B	0	5	8	0	6	3
RAD51C	9	16	15	23	35	32
RAD51D	7	7	9	6	5	9
RAD51L3-RFFL	0	0	0	0	3	2
RAD52	0	2	0	0	3	1
RAD54B	0	3	3	2	3	3
RAD54L	3	4	4	11	7	6
RAD54L2	2	1	3	1	3	1
RAD9A	6	9	2	6	5	1
RAD9B	0	1	4	0	1	1
RADIL	0	0	0	0	0	0
RAE1	4	23	16	9	17	18
RAET1E	0	0	0	0	0	0
RAET1E-AS1	0	0	0	0	0	0
RAET1G	0	0	0	0	0	0
RAET1K	0	0	0	0	0	0
RAET1L	0	0	0	0	1	0
RAF1	2	15	11	24	19	17
RAG1	0	0	0	0	0	0
RAG2	0	0	0	0	0	0
RAI1	2	2	1	1	1	1
RAI1-AS1	0	0	0	0	0	0
RAI14	0	0	0	0	1	0
RAI2	0	1	0	0	0	0
RALA	36	37	53	61	62	55
RALB	160	286	277	260	349	272
RALBP1	44	59	73	69	104	84
RALGAPA1	0	2	2	0	1	1
RALGAPA1P1	0	0	0	0	0	0
RALGAPA2	1	3	4	2	3	3
RALGAPB	3	4	8	8	10	11
RALGDS	5	7	8	19	10	12
RALGPS1	0	1	0	0	1	0
RALGPS2	0	0	0	0	1	1
RALY	22	29	30	39	30	31
RALY-AS1	0	0	7	0	2	0
RALYL	0	0	0	0	0	0
RAMAC	17	41	45	32	61	62
RAMP1	0	0	0	0	0	3
RAMP2	0	0	0	0	0	0
RAMP2-AS1	8	1	0	2	2	0
RAMP3	0	0	0	0	0	0
RAN	63	195	223	195	245	214
RANBP1	88	248	251	252	293	282
RANBP10	0	2	4	1	2	3
RANBP17	0	0	0	0	0	0
RANBP2	15	52	50	49	75	59
RANBP3	26	19	27	28	30	32
RANBP3L	0	0	0	0	0	0
RANBP6	4	10	9	3	9	10
RANBP9	2	12	14	9	20	20
RANGAP1	16	17	20	21	23	33
RANGRF	16	21	18	35	10	10
RAP1A	22	63	74	95	100	101
RAP1B	330	960	1225	1126	1284	1066
RAP1GAP	0	0	0	0	0	1
RAP1GAP2	2	3	5	2	5	3
RAP1GDS1	9	27	22	33	44	37
RAP2A	22	97	120	73	71	74
RAP2B	31	102	111	77	108	111
RAP2C	12	45	56	33	32	38
RAP2C-AS1	0	0	0	0	0	0
RAPGEF1	22	50	59	82	76	70
RAPGEF2	1	6	3	3	10	7
RAPGEF3	0	0	0	0	0	0
RAPGEF4	0	0	0	0	0	0
RAPGEF4-AS1	0	0	0	0	0	0
RAPGEF5	0	0	0	0	0	0
RAPGEF6	0	3	3	2	3	3
RAPGEFL1	0	0	0	0	0	0
RAPH1	3	10	13	6	15	13
RAPSN	0	0	0	0	0	0
RARA	6	4	2	3	7	5
RARA-AS1	0	0	0	0	0	0
RARB	0	0	0	0	0	0
RARG	5	5	3	5	2	2
RARRES1	0	1	8	0	2	2
RARRES2	0	8	9	0	0	0
RARRES3	0	0	0	0	0	0
RARS	46	93	97	85	92	94
RARS2	8	14	13	0	19	15
RASA1	3	10	22	23	12	18
RASA2	0	7	8	9	12	9
RASA3	8	18	17	26	24	23
RASA4	6	7	6	7	13	13
RASA4B	5	14	12	28	16	34
RASA4CP	6	0	1	1	3	0
RASA4DP	0	2	0	3	0	2
RASAL1	0	4	2	9	18	21
RASAL2	0	3	2	5	4	3
RASAL2-AS1	0	0	2	0	1	1
RASAL3	9	9	9	18	8	7
RASD1	0	0	0	0	0	0
RASD2	0	0	0	0	0	0
RASEF	0	0	0	0	0	0
RASGEF1A	0	0	0	0	0	0
RASGEF1B	3	10	8	8	6	10
RASGEF1C	1	0	0	0	0	0
RASGRF1	0	1	0	0	1	2
RASGRF2	0	0	0	0	0	0
RASGRF2-AS1	0	0	0	0	0	0
RASGRP1	0	0	0	0	1	0
RASGRP2	0	1	1	0	0	0
RASGRP3	21	43	55	28	40	30
RASGRP4	1	7	5	7	5	5
RASIP1	0	0	0	0	0	0
RASL10A	0	0	0	0	0	0
RASL10B	0	0	0	0	0	0
RASL11A	0	0	0	0	0	1
RASL11B	0	0	1	0	0	0
RASL12	0	0	0	0	0	0
RASSF1	12	70	54	37	71	60
RASSF1-AS1	0	0	0	0	2	1
RASSF10	0	0	0	0	0	0
RASSF2	12	33	44	100	112	84
RASSF3	12	44	28	35	61	55
RASSF4	54	82	97	171	124	126
RASSF5	6	16	18	34	25	22
RASSF6	0	0	0	0	0	0
RASSF7	3	0	2	0	4	0
RASSF8	1	1	3	0	2	2
RASSF8-AS1	4	4	5	0	5	12
RASSF9	0	0	0	0	0	0
RAVER1	16	16	28	42	27	19
RAVER2	0	0	0	0	0	0
RAX	0	0	0	0	0	0
RAX2	0	0	0	0	0	0
RB1	10	30	39	31	35	30
RB1-DT	0	0	0	0	0	0
RB1CC1	0	2	3	1	4	3
RBAK	0	3	4	3	4	4
RBAK-RBAKDN	0	0	0	0	0	0
RBAKDN	0	0	0	0	0	0
RBBP4	7	24	28	10	32	24
RBBP5	10	12	17	16	17	19
RBBP6	10	7	5	7	15	13
RBBP7	35	134	156	54	99	86
RBBP8	4	9	6	0	11	12
RBBP8NL	0	0	0	0	0	0
RBBP9	2	1	3	4	4	3
RBCK1	11	8	7	2	18	15
RBFA	9	10	7	10	10	11
RBFADN	0	0	0	0	0	0
RBFOX1	0	0	0	0	0	0
RBFOX2	1	1	2	3	3	2
RBFOX3	1	0	0	0	0	0
RBKS	0	1	4	8	0	0
RBL1	8	9	10	16	9	10
RBL2	2	5	4	5	10	8
RBM10	16	20	21	28	27	29
RBM11	0	0	0	0	0	0
RBM12	1	14	24	20	20	20
RBM12B	2	2	2	3	8	4
RBM12B-AS1	0	0	0	1	0	0
RBM14	10	20	13	16	17	15
RBM14-RBM4	9	3	0	19	8	0
RBM15	6	8	7	14	6	8
RBM15-AS1	0	0	0	0	0	0
RBM15B	8	17	11	23	20	21
RBM17	79	114	90	106	138	129
RBM18	6	11	14	6	9	15
RBM19	2	12	11	11	13	13
RBM20	0	0	0	0	0	0
RBM22	17	32	29	19	36	39
RBM23	11	14	33	47	28	34
RBM24	0	0	0	0	0	0
RBM25	466	104	79	90	123	133
RBM26	3	6	5	3	8	13
RBM26-AS1	0	0	0	0	0	0
RBM27	0	5	6	5	7	5
RBM28	25	35	33	39	46	40
RBM3	47	102	108	71	112	107
RBM33	3	3	4	2	5	5
RBM34	1	25	27	36	49	41
RBM38	6	18	16	43	20	22
RBM39	33	74	84	77	110	98
RBM4	0	26	43	29	35	51
RBM41	3	9	3	4	8	4
RBM42	30	36	44	70	41	46
RBM43	3	0	1	2	1	1
RBM44	0	0	0	0	0	0
RBM45	0	7	5	2	11	16
RBM46	0	0	0	0	0	0
RBM47	50	54	69	49	91	60
RBM48	2	3	2	2	2	2
RBM4B	8	9	10	37	6	5
RBM5	1	23	26	40	51	37
RBM5-AS1	0	0	0	0	1	0
RBM6	21	20	17	25	40	36
RBM7	2	9	18	18	15	14
RBM8A	25	53	48	41	54	59
RBMS1	17	88	85	81	100	91
RBMS2	4	5	4	2	6	6
RBMS3	0	0	1	0	0	0
RBMS3-AS1	0	0	0	0	0	0
RBMS3-AS3	0	0	0	0	0	0
RBMX	40	100	104	117	126	142
RBMX2	71	44	44	45	54	67
RBMXL1	2	6	7	6	8	7
RBMXL2	0	0	0	0	0	0
RBMXL3	0	0	0	0	0	0
RBMY1A1	0	0	0	0	0	0
RBMY1A3P	0	0	0	0	0	0
RBMY1B	0	0	0	0	0	0
RBMY1D	0	0	0	0	0	0
RBMY1E	0	0	0	0	0	0
RBMY1F	0	0	0	0	0	0
RBMY1J	0	0	0	0	0	0
RBMY2EP	0	0	0	0	0	0
RBMY2FP	0	0	0	0	0	0
RBMY3AP	0	0	0	0	0	0
RBP1	45	54	34	127	73	77
RBP2	0	0	0	0	0	0
RBP3	0	0	0	0	0	0
RBP4	0	0	2	14	0	0
RBP5	0	0	0	0	0	0
RBP7	13	3	0	0	2	2
RBPJ	57	50	44	78	71	70
RBPJL	0	0	0	0	0	0
RBPMS	0	0	0	0	0	0
RBPMS-AS1	0	0	0	0	0	0
RBPMS2	0	0	0	0	1	0
RBSN	3	4	4	4	6	3
RBX1	100	174	194	220	199	189
RC3H1	3	1	1	1	3	3
RC3H2	2	6	4	4	6	5
RCAN1	14	40	40	70	128	99
RCAN2	0	0	0	0	0	0
RCAN3	2	3	5	2	10	5
RCAN3AS	0	0	0	0	0	0
RCBTB1	2	18	16	14	29	26
RCBTB2	3	15	18	14	22	21
RCC1	24	45	32	34	45	44
RCC1L	63	129	156	209	153	170
RCC2	69	123	112	147	165	150
RCCD1	5	5	9	3	8	7
RCE1	22	22	19	0	25	18
RCHY1	3	4	4	18	8	4
RCL1	6	13	19	0	11	7
RCN1	38	68	58	73	66	59
RCN2	13	54	61	39	52	45
RCN3	35	62	44	153	114	137
RCOR1	3	12	12	10	17	18
RCOR2	0	0	0	0	0	0
RCOR3	11	18	14	12	25	17
RCSD1	8	58	37	58	92	100
RCVRN	0	0	0	0	0	0
RD3	2	0	0	0	1	1
RD3L	0	0	0	0	0	0
RDH10	5	6	7	17	10	7
RDH10-AS1	0	0	0	0	0	0
RDH11	93	153	131	118	131	145
RDH12	0	0	0	0	1	0
RDH13	6	16	11	23	9	13
RDH14	13	35	33	13	34	32
RDH16	0	0	0	0	1	0
RDH5	0	0	0	0	0	0
RDH8	0	0	0	0	0	0
RDM1	0	2	0	0	3	2
RDM1P5	0	0	0	0	0	0
RDX	76	51	46	54	67	57
REC114	0	0	0	0	0	0
REC8	0	0	0	0	0	0
RECK	0	0	2	0	1	2
RECQL	5	19	33	25	30	31
RECQL4	16	5	6	14	7	4
RECQL5	3	2	4	10	6	4
REELD1	0	0	0	0	0	0
REEP1	0	0	1	0	0	0
REEP2	0	0	0	0	0	0
REEP3	8	13	16	10	18	18
REEP4	44	30	29	71	52	53
REEP5	33	86	96	64	94	86
REEP6	0	1	1	0	1	2
REG1A	0	0	0	0	0	0
REG1B	0	0	0	0	0	0
REG1CP	0	0	0	0	0	0
REG3A	0	0	0	0	0	0
REG3G	0	0	0	0	0	0
REG4	0	0	0	0	0	0
REL	0	1	0	0	1	1
RELA	29	34	42	76	39	47
RELB	3	8	3	29	20	28
RELCH	0	3	3	2	4	6
RELL1	11	9	11	11	21	14
RELL2	0	0	4	6	2	2
RELN	0	0	0	0	0	0
RELT	0	6	10	9	8	17
REM1	0	0	0	0	0	0
REM2	0	0	0	0	0	0
REN	0	0	0	0	0	0
RENBP	644	615	582	697	499	586
REP15	0	0	0	0	0	0
REPIN1	3	5	6	3	5	7
REPS1	2	4	6	3	6	6
REPS2	5	5	6	2	2	3
RER1	171	303	326	281	265	268
RERE	3	6	7	17	9	11
REREP3	0	6	0	0	0	0
RERG	0	0	0	0	0	0
RERG-AS1	0	0	0	0	0	0
RERGL	0	0	0	0	0	0
RESP18	0	0	0	0	0	0
REST	2	7	4	14	10	6
RET	0	0	0	0	0	0
RETN	3	6	10	0	9	20
RETNLB	0	0	0	0	0	0
RETREG1	0	0	0	0	0	0
RETREG2	10	31	30	47	42	33
RETREG3	16	17	17	21	25	23
RETSAT	16	31	29	35	21	30
REV1	0	4	6	7	6	8
REV3L	0	1	2	1	1	2
REX1BD	61	54	60	37	28	41
REXO1	1	5	4	9	3	6
REXO1L2P	0	0	0	0	0	0
REXO2	2	23	24	8	38	23
REXO4	9	14	13	27	17	16
REXO5	0	0	0	0	3	3
RFC1	6	9	7	7	16	16
RFC2	50	59	64	62	63	46
RFC3	0	7	9	0	7	6
RFC4	35	52	52	73	49	55
RFC5	4	17	25	14	20	17
RFESD	0	1	0	0	0	1
RFFL	0	2	3	0	3	3
RFK	8	19	14	17	24	18
RFLNA	0	0	0	0	0	0
RFLNB	80	216	235	128	201	177
RFNG	0	4	2	9	2	3
RFPL1	0	0	0	0	0	0
RFPL1S	1	0	1	0	1	1
RFPL2	0	0	0	0	0	0
RFPL3	0	0	0	0	0	0
RFPL3S	0	0	0	0	0	0
RFPL4A	0	0	0	0	0	0
RFPL4AL1	0	0	0	0	0	0
RFPL4B	0	0	0	0	0	0
RFT1	10	21	27	30	23	23
RFTN1	7	12	14	34	18	17
RFTN2	0	0	0	0	0	0
RFWD3	3	13	13	15	11	13
RFX1	4	3	2	0	4	3
RFX2	0	2	1	0	1	1
RFX3	1	1	3	4	1	1
RFX3-AS1	0	0	0	0	0	0
RFX4	0	1	0	0	0	0
RFX5	0	4	3	9	13	13
RFX6	0	0	0	0	0	0
RFX7	0	1	0	0	2	2
RFX8	0	0	0	0	0	0
RFXANK	25	37	38	41	34	24
RFXAP	0	1	3	0	1	0
RGCC	0	5	2	0	1	4
RGL1	38	94	99	127	163	151
RGL2	2	4	5	3	9	8
RGL3	0	0	0	0	0	0
RGL4	0	0	0	0	0	0
RGMA	0	0	0	0	0	0
RGMB	2	5	9	2	6	5
RGMB-AS1	0	0	0	0	0	0
RGN	0	0	0	0	0	0
RGP1	0	2	5	7	4	5
RGPD1	0	0	0	0	0	1
RGPD2	0	0	1	0	1	0
RGPD3	0	0	0	0	0	0
RGPD4	0	0	0	0	0	0
RGPD4-AS1	0	0	0	0	0	0
RGPD5	0	5	5	0	2	0
RGPD6	0	0	0	0	0	0
RGPD8	0	0	0	0	2	5
RGR	0	0	0	0	0	0
RGS1	6	27	29	18	11	10
RGS10	179	493	497	519	599	479
RGS11	0	0	0	0	0	0
RGS12	15	20	13	32	24	24
RGS13	0	0	0	0	0	0
RGS14	9	10	7	14	15	16
RGS16	8	6	4	3	5	5
RGS17	0	0	0	0	0	0
RGS18	0	0	3	14	10	5
RGS19	29	63	77	43	51	49
RGS2	5	24	14	0	17	15
RGS20	0	0	0	0	0	0
RGS21	0	0	0	0	0	0
RGS22	0	0	0	0	0	0
RGS3	0	5	3	0	3	4
RGS4	0	0	0	0	1	1
RGS5	0	3	3	0	3	2
RGS6	0	0	0	0	0	0
RGS7	0	0	0	0	0	0
RGS7BP	0	0	0	0	0	0
RGS8	0	0	1	0	0	0
RGS9	0	0	0	0	0	0
RGS9BP	0	0	0	0	0	0
RGSL1	0	0	0	0	0	0
RHAG	0	0	0	0	0	0
RHBDD1	0	8	6	2	6	4
RHBDD2	5	9	10	12	14	16
RHBDD3	5	7	12	4	8	4
RHBDF1	3	0	0	0	0	0
RHBDF2	9	20	14	18	22	14
RHBDL1	0	0	0	0	0	0
RHBDL2	2	0	0	0	0	0
RHBDL3	0	0	0	0	0	0
RHBG	4	0	1	0	1	1
RHCE	1	0	1	0	0	0
RHCG	0	0	0	0	0	0
RHD	5	0	0	0	1	0
RHEB	26	147	150	167	197	167
RHEBL1	0	0	0	0	2	3
RHEX	0	0	0	0	0	0
RHNO1	51	72	93	142	129	117
RHO	0	0	0	0	0	0
RHOA	386	1174	1327	955	1607	1635
RHOB	12	13	16	8	20	14
RHOBTB1	3	14	11	7	18	21
RHOBTB2	3	5	6	6	3	2
RHOBTB3	1	4	5	2	11	6
RHOC	47	47	53	59	48	46
RHOD	6	0	0	0	0	0
RHOF	10	2	4	17	8	6
RHOG	82	136	174	217	127	126
RHOH	0	3	1	0	5	6
RHOJ	0	0	0	0	0	0
RHOQ	8	20	23	30	41	38
RHOT1	0	6	13	6	9	10
RHOT2	7	11	14	38	17	15
RHOU	8	15	22	20	37	40
RHOV	0	0	0	0	1	0
RHOXF1	0	0	0	0	0	0
RHOXF1-AS1	0	0	0	0	0	0
RHOXF1P1	0	0	0	0	0	0
RHOXF2	0	0	0	0	0	0
RHOXF2B	0	0	0	0	0	0
RHPN1	0	0	0	3	0	0
RHPN1-AS1	0	0	0	0	1	0
RHPN2	0	2	0	0	1	2
RIBC1	0	0	0	0	2	0
RIBC2	0	1	0	0	0	1
RIC1	1	2	2	3	4	4
RIC3	0	0	0	0	0	0
RIC8A	4	20	21	17	19	20
RIC8B	1	3	4	3	5	4
RICTOR	4	3	4	5	3	4
RIDA	0	8	15	33	14	15
RIF1	0	4	4	1	6	3
RIIAD1	0	0	0	0	0	0
RILP	7	5	5	18	6	9
RILPL1	18	12	12	9	14	9
RILPL2	53	53	44	60	83	88
RIMBP2	0	1	0	0	1	0
RIMBP3	0	1	0	0	1	1
RIMBP3B	0	2	1	2	0	0
RIMBP3C	0	0	0	0	0	0
RIMKLA	0	0	0	0	0	0
RIMKLB	5	2	1	0	4	4
RIMS1	0	0	0	0	0	0
RIMS2	0	0	0	0	0	0
RIMS3	2	1	2	3	3	4
RIMS4	0	0	0	0	0	0
RIN1	3	6	8	14	4	7
RIN2	12	47	63	28	70	61
RIN3	6	14	17	17	11	11
RING1	24	13	11	11	14	15
RINL	0	2	2	0	2	0
RINT1	0	12	17	13	12	6
RIOK1	6	23	20	9	26	29
RIOK2	3	9	7	11	12	18
RIOK3	20	36	40	30	46	46
RIOX1	19	25	19	18	29	27
RIOX2	5	13	12	7	10	13
RIPK1	13	13	13	16	29	27
RIPK2	2	11	10	7	13	8
RIPK3	8	11	26	30	18	17
RIPK4	0	0	0	0	0	0
RIPOR1	9	32	33	29	37	47
RIPOR2	4	0	0	0	0	0
RIPOR3	0	0	0	0	0	0
RIPPLY1	0	0	0	0	0	0
RIPPLY2	0	0	0	0	0	0
RIPPLY3	7	1	0	7	0	0
RIT1	7	23	21	31	33	35
RIT2	0	0	0	0	0	0
RITA1	6	11	11	7	12	12
RLBP1	0	0	0	0	0	0
RLF	0	2	2	3	2	2
RLIM	5	7	8	4	8	10
RLN1	0	0	0	0	0	0
RLN2	0	0	0	0	0	0
RLN3	0	0	0	0	0	0
RMC1	2	13	13	11	13	17
RMDN1	15	14	22	16	36	24
RMDN2	0	2	0	0	5	3
RMDN2-AS1	0	0	0	0	0	0
RMDN3	9	18	26	15	23	34
RMI1	2	6	8	2	6	3
RMI2	18	23	31	7	30	16
RMND1	3	9	12	9	11	14
RMND5A	8	8	8	5	12	12
RMND5B	15	9	11	18	9	9
RMRP	0	12	0	0	0	0
RMST	0	0	0	0	0	0
RN7SK	0	21	0	7	4	0
RN7SL1	90	265	70	109	91	37
RN7SL2	55	218	69	98	29	10
RN7SL3	0	0	0	0	0	0
RN7SL832P	3	0	0	0	0	0
RNA18SN1	101	833	426	509	296	148
RNA18SN2	101	833	426	509	296	148
RNA18SN3	101	833	426	509	296	148
RNA18SN4	101	833	426	509	296	148
RNA18SN5	101	833	426	509	296	148
RNA28SN1	153	246	256	513	127	178
RNA28SN2	153	246	256	513	128	178
RNA28SN3	5	1400	405	458	727	273
RNA28SN5	153	246	264	513	127	178
RNA45SN1	14	2	1	1	0	0
RNA45SN2	0	0	0	0	0	0
RNA45SN3	36	3	1	2	0	0
RNA45SN5	14	2	1	1	0	0
RNA5-8SN1	0	36	5	0	0	0
RNA5-8SN2	0	36	5	0	0	0
RNA5-8SN3	0	36	5	0	0	0
RNA5-8SN4	0	0	40	0	0	37
RNA5-8SN5	0	36	5	0	0	0
RNA5S1	0	7	5	3	0	0
RNA5S10	0	7	5	3	0	0
RNA5S11	0	7	5	3	0	0
RNA5S12	0	7	5	3	0	0
RNA5S13	0	7	5	3	0	0
RNA5S14	0	7	5	3	0	0
RNA5S15	0	7	5	3	0	0
RNA5S16	0	7	5	3	0	0
RNA5S17	0	7	5	3	0	0
RNA5S2	0	7	5	3	0	0
RNA5S3	0	7	5	3	0	0
RNA5S4	0	7	5	3	0	0
RNA5S5	0	7	5	3	0	0
RNA5S6	0	7	5	3	0	0
RNA5S7	0	7	5	3	0	0
RNA5S8	0	7	5	3	0	0
RNA5S9	0	1	0	0	0	0
RNASE1	996	1089	910	929	608	736
RNASE10	0	0	0	0	0	0
RNASE11	0	0	0	0	0	0
RNASE12	0	0	0	0	0	0
RNASE13	0	0	0	0	0	0
RNASE2	11	8	7	0	4	0
RNASE3	0	0	0	0	2	0
RNASE4	5	2	1	0	8	10
RNASE6	133	507	462	369	426	425
RNASE7	0	0	0	0	0	0
RNASE8	0	0	0	0	0	0
RNASE9	0	0	0	0	0	0
RNASEH1	31	31	40	35	46	32
RNASEH1-AS1	0	3	11	15	7	4
RNASEH2A	39	88	80	117	63	72
RNASEH2B	38	31	34	24	29	22
RNASEH2B-AS1	0	0	0	0	2	0
RNASEH2C	25	36	29	23	21	20
RNASEK	361	397	391	488	346	410
RNASEK-C17orf49	0	16	10	77	22	21
RNASEL	0	3	2	2	2	4
RNASET2	42	61	65	93	41	45
RND1	0	0	1	0	1	0
RND2	0	0	0	0	0	0
RND3	7	7	9	5	18	16
RNF10	9	29	33	39	37	36
RNF103	2	26	19	21	26	14
RNF103-CHMP3	1	0	0	0	2	0
RNF11	0	16	23	6	24	23
RNF111	2	5	4	7	6	4
RNF112	0	0	0	0	0	0
RNF113A	28	63	54	93	54	54
RNF113B	0	0	0	0	0	0
RNF114	22	48	37	63	63	50
RNF115	0	5	11	18	16	14
RNF121	14	22	27	35	29	24
RNF122	0	0	0	0	1	1
RNF123	0	7	5	0	6	4
RNF125	7	4	5	0	6	7
RNF126	0	8	7	0	3	1
RNF126P1	0	0	0	0	0	0
RNF128	0	0	0	0	0	0
RNF13	7	32	56	39	51	45
RNF130	148	458	496	426	490	517
RNF133	0	0	0	0	0	0
RNF135	49	54	45	40	44	52
RNF138	10	33	44	21	57	34
RNF138P1	1	0	0	0	0	0
RNF139	3	20	24	26	24	33
RNF139-AS1	1	0	0	0	0	0
RNF14	17	37	43	48	45	38
RNF141	9	25	32	15	20	20
RNF144A	1	1	0	0	1	1
RNF144A-AS1	0	0	1	0	0	3
RNF144B	1	7	4	6	15	13
RNF145	12	35	34	31	52	50
RNF146	2	15	17	26	34	30
RNF148	0	0	0	0	0	0
RNF149	10	21	36	17	34	31
RNF150	0	0	0	0	0	0
RNF151	0	0	0	0	0	0
RNF152	0	0	0	0	0	0
RNF157	2	0	2	4	1	1
RNF157-AS1	0	0	0	1	0	0
RNF165	0	0	0	0	0	0
RNF166	15	20	16	22	31	12
RNF167	15	28	37	44	36	27
RNF168	22	15	10	13	9	16
RNF169	0	4	3	0	4	6
RNF17	0	0	0	0	0	0
RNF170	6	7	7	13	11	14
RNF175	0	3	3	1	2	8
RNF180	0	0	0	0	0	2
RNF181	54	66	70	53	74	79
RNF182	0	0	0	0	0	0
RNF183	0	0	0	0	0	0
RNF185	5	13	15	18	20	14
RNF186	0	0	0	0	0	0
RNF187	14	23	30	21	33	30
RNF19A	4	8	12	6	12	12
RNF19B	8	11	11	32	23	34
RNF2	1	7	10	5	9	8
RNF20	21	37	41	19	43	47
RNF207	4	0	0	3	0	0
RNF208	0	0	0	4	0	0
RNF212	0	0	0	0	0	0
RNF212B	0	2	1	0	0	0
RNF213	8	14	15	11	15	18
RNF214	12	10	6	5	24	22
RNF215	7	7	5	10	6	4
RNF216	6	8	8	9	11	8
RNF216-IT1	0	0	0	0	0	0
RNF216P1	3	9	7	15	7	8
