symbol	H9_MplusCHLA_1	H9_MplusCHLA_2	H9_MplusCHLA_3	CAR_MplusCHLA_1	CAR_MplusCHLA_2	CAR_MplusCHLA_3
TANGO6	590	2173	2627	1156	2287	2110
TANK	0	987	1122	624	1479	1849
TAOK1	442	1815	1474	775	1668	2638
TAOK2	1286	3236	2960	2810	3548	4964
TAOK3	3006	5806	7448	3434	9676	9122
TAP1	0	472	3	256	1102	1497
TAP2	879	2721	2238	2085	2989	5076
TAPBP	3139	10058	9146	6755	14144	15606
TAPBPL	264	998	954	465	1349	921
TAPT1	355	825	553	161	364	522
TAPT1-AS1	1	0	0	0	1	0
TARBP1	352	749	1032	0	688	509
TARBP2	0	690	764	599	531	596
TARDBP	8739	34745	32679	15452	35982	35305
TARID	0	0	0	0	0	0
TARM1	92	9	0	0	0	0
TARP	0	0	0	0	0	0
TARS	1865	12891	13626	7639	16355	17429
TARS2	972	1947	2303	1243	2162	2422
TARSL2	0	885	679	215	966	961
TAS1R1	0	0	0	0	0	0
TAS1R2	0	0	0	0	0	0
TAS1R3	0	0	0	0	0	0
TAS2R1	0	0	0	0	0	0
TAS2R10	0	0	0	0	0	0
TAS2R13	0	0	0	0	0	0
TAS2R14	0	0	0	0	0	0
TAS2R16	0	0	0	0	0	0
TAS2R19	0	0	0	0	0	0
TAS2R20	5	0	105	237	0	0
TAS2R3	0	0	0	0	0	0
TAS2R30	0	0	0	0	0	0
TAS2R31	0	0	0	0	0	0
TAS2R38	0	0	0	0	0	0
TAS2R39	0	0	0	0	0	0
TAS2R4	0	0	0	0	0	0
TAS2R40	0	0	0	0	0	0
TAS2R41	0	0	0	0	0	0
TAS2R42	0	0	0	0	0	0
TAS2R43	0	0	0	0	0	0
TAS2R46	0	0	0	0	0	0
TAS2R5	0	0	0	0	0	0
TAS2R50	0	0	0	0	0	0
TAS2R60	0	0	0	0	0	0
TAS2R7	0	0	0	0	0	0
TAS2R8	0	0	0	0	0	0
TAS2R9	0	0	0	0	0	0
TASP1	0	380	224	1	297	480
TAT	2	113	0	0	26	0
TAT-AS1	0	0	0	0	0	0
TATDN1	161	1478	1769	385	2199	2390
TATDN2	1978	6382	7092	3498	6136	8455
TATDN3	585	731	1228	195	1066	776
TAX1BP1	459	3003	2831	1217	6426	4380
TAX1BP3	1667	7840	8761	2687	5551	5861
TAZ	0	334	834	505	317	744
TBATA	0	1	0	0	0	9
TBC1D1	2958	7994	7142	3294	5421	6657
TBC1D10A	484	793	516	3	797	851
TBC1D10B	3063	9292	7669	3145	9236	9725
TBC1D10C	0	0	0	0	0	57
TBC1D12	966	3661	2313	1579	4946	4237
TBC1D13	1463	6145	6303	2614	4047	4420
TBC1D14	358	3844	5114	1713	7599	7733
TBC1D15	966	2538	3523	1380	3741	3242
TBC1D16	642	2243	1227	538	1751	2194
TBC1D17	9	259	709	96	604	757
TBC1D19	0	17	119	1	0	0
TBC1D2	314	916	479	241	827	1142
TBC1D20	1042	1059	2008	345	1471	1647
TBC1D21	0	0	0	0	0	0
TBC1D22A	1118	2481	1713	937	2473	2755
TBC1D22A-AS1	0	10	0	0	4	67
TBC1D22B	271	1349	1863	1386	1692	2001
TBC1D23	2	650	1614	143	1257	1116
TBC1D24	582	699	716	697	916	867
TBC1D25	157	255	591	13	500	621
TBC1D26	0	0	0	0	0	0
TBC1D27P	3	0	1	0	0	53
TBC1D28	0	0	0	0	0	0
TBC1D29	0	0	0	0	0	0
TBC1D2B	179	2053	2436	984	2989	2717
TBC1D3	0	0	0	0	0	0
TBC1D30	146	179	701	35	354	152
TBC1D31	273	1067	1075	539	2107	1912
TBC1D32	65	73	178	188	28	110
TBC1D3B	0	0	0	0	0	0
TBC1D3C	0	0	0	0	0	0
TBC1D3D	0	7	0	0	117	2
TBC1D3E	0	55	173	0	0	375
TBC1D3F	0	0	0	0	0	0
TBC1D3G	0	7	0	0	29	0
TBC1D3H	0	0	0	0	0	0
TBC1D3I	0	7	0	0	88	2
TBC1D3J	0	0	0	0	0	0
TBC1D3K	0	0	0	0	0	2
TBC1D3L	0	0	0	0	0	0
TBC1D3P1-DHX40P1	0	0	0	410	0	0
TBC1D3P2	0	0	0	0	0	0
TBC1D3P5	0	0	0	0	0	0
TBC1D4	3531	12111	14439	6895	16481	15549
TBC1D5	545	2652	2338	1660	2701	2174
TBC1D7	4	581	416	864	617	934
TBC1D7-LOC100130357	0	0	0	0	0	112
TBC1D8	0	249	275	674	766	688
TBC1D8-AS1	0	1	52	0	50	24
TBC1D8B	0	2	86	1	125	224
TBC1D9	190	1774	1146	106	1522	1465
TBC1D9B	1834	9561	11438	3574	6583	8780
TBCA	3567	10094	8816	4439	13455	11954
TBCB	551	3937	2739	1958	2185	2357
TBCC	28	2076	1131	271	1294	1791
TBCCD1	716	517	693	9	660	1117
TBCD	530	3187	3278	2035	3171	4094
TBCE	318	2049	2254	966	2124	2056
TBCEL	185	1201	1056	275	2149	2091
TBCK	146	490	472	1	295	492
TBK1	256	1642	2498	548	2022	1907
TBKBP1	562	1023	1092	297	1167	1014
TBL1X	531	745	1599	386	2333	1632
TBL1XR1	566	8437	8020	2947	7832	8980
TBL1Y	0	0	0	0	0	0
TBL2	920	2119	1845	1918	3011	3380
TBL3	581	1391	664	918	699	1101
TBP	207	1067	375	584	1173	767
TBPL1	2	278	356	1	399	220
TBPL2	0	0	0	0	0	0
TBR1	0	0	0	0	0	0
TBRG1	903	2581	1634	1531	2356	2120
TBRG4	222	2931	2654	2008	1948	1989
TBX1	0	0	0	0	1	76
TBX10	0	0	0	0	0	0
TBX15	1	1	1	716	516	585
TBX18	0	377	921	571	1099	792
TBX18-AS1	0	0	0	0	1	0
TBX19	1	0	0	0	37	57
TBX2	0	18	4	0	0	67
TBX2-AS1	0	0	0	0	0	0
TBX20	0	0	0	0	0	0
TBX21	0	0	0	0	0	0
TBX22	0	0	0	0	0	0
TBX3	221	219	76	375	541	521
TBX4	14	0	5	6	0	2
TBX5	1	0	0	0	2	0
TBX5-AS1	0	0	0	0	0	0
TBX6	0	0	0	0	0	0
TBXA2R	4242	129	307	98	142	309
TBXAS1	2770	12152	12810	7316	11248	10261
TBXT	0	0	0	0	0	0
TC2N	1	0	1	0	1	1
TCAF1	1085	7515	6100	1682	7590	7692
TCAF2	0	91	0	2	79	21
TCAF2P1	0	0	43	0	0	0
TCAIM	661	1873	1662	377	3109	1833
TCAM1P	294	24	3	0	4	70
TCAP	0	0	0	0	0	97
TCEA1	599	4411	5193	1239	4121	4770
TCEA2	237	0	0	0	70	128
TCEA3	0	0	0	0	0	1
TCEAL1	143	563	1181	782	736	1125
TCEAL2	0	0	0	0	0	0
TCEAL3	16348	28015	21313	6852	23799	27097
TCEAL4	7681	19329	14981	6298	20408	24302
TCEAL5	0	0	0	1	0	0
TCEAL6	0	0	0	0	4	0
TCEAL7	221	0	0	0	125	61
TCEAL8	721	4819	6772	1253	3470	3942
TCEAL9	5043	15772	15776	2213	8895	9449
TCEANC	0	169	200	0	193	269
TCEANC2	1401	1792	2603	542	3038	3588
TCERG1	499	1744	1461	1283	4371	4145
TCERG1L	0	0	0	0	0	0
TCERG1L-AS1	0	0	0	0	0	0
TCF12	184	1395	1888	216	1375	1212
TCF15	0	60	0	0	0	0
TCF19	1844	8937	6440	1826	6122	6518
TCF20	102	998	712	547	2519	2123
TCF21	2	2	0	0	0	0
TCF23	0	0	0	0	0	0
TCF24	0	0	0	0	0	0
TCF25	5759	5784	5904	2102	6893	7719
TCF3	901	1909	2507	1403	3252	2807
TCF4	994	2661	3464	2388	4007	3970
TCF4-AS1	0	0	0	0	0	0
TCF7	6	30	0	133	112	474
TCF7L1	0	0	0	0	42	43
TCF7L1-IT1	0	0	0	0	0	0
TCF7L2	0	163	832	1	521	881
TCFL5	12	290	279	1	177	313
TCHH	0	0	0	0	114	71
TCHHL1	0	0	0	0	0	0
TCHP	421	1592	1298	921	1748	2567
TCIM	0	0	0	0	2	0
TCIRG1	4078	11035	12032	8613	7112	9233
TCL1A	0	0	0	0	0	0
TCL1B	0	0	0	0	0	0
TCL6	1	0	0	0	1	0
TCN1	5	1	1	1	30	63
TCN2	109	549	382	363	639	1047
TCOF1	3946	3159	3512	2624	5445	7369
TCP1	4326	15909	15778	5832	13148	12380
TCP10	0	0	0	0	0	0
TCP10L	0	0	0	0	0	0
TCP10L2	0	0	0	0	0	0
TCP11	0	0	0	0	0	0
TCP11L1	442	1035	900	176	916	1434
TCP11L2	0	73	0	0	0	91
TCP11X2	0	0	0	0	0	0
TCTA	3	800	824	563	1011	950
TCTE1	0	0	0	0	0	0
TCTE3	0	0	0	0	0	59
TCTEX1D1	11	1059	816	0	1064	1176
TCTEX1D2	419	65	294	1	186	223
TCTEX1D4	0	0	0	0	0	0
TCTN1	77	232	65	0	2	366
TCTN2	6	89	97	0	87	61
TCTN3	1	761	1533	817	1505	780
TDG	1330	4603	4051	1122	4846	4288
TDGF1	9	2	1	0	3	5
TDGF1P3	0	0	0	0	0	0
TDH	0	0	0	0	0	0
TDO2	0	0	0	0	25	0
TDP1	935	1322	1380	1211	1634	1797
TDP2	2	1217	2346	331	1746	1701
TDRD1	0	6	0	0	0	0
TDRD10	0	0	0	0	0	0
TDRD12	0	0	0	0	0	0
TDRD15	0	60	113	0	110	211
TDRD3	0	712	845	356	732	1036
TDRD5	0	0	0	0	0	0
TDRD6	451	2327	2856	681	2827	2726
TDRD7	161	695	704	62	1911	1094
TDRD9	0	0	0	0	0	0
TDRG1	0	0	0	0	0	0
TDRKH	305	940	1140	1107	1894	1658
TDRKH-AS1	414	78	16	0	68	35
TDRP	0	1	99	0	2	3
TEAD1	0	1	69	0	177	72
TEAD2	0	0	0	0	83	46
TEAD3	1	1	0	0	0	66
TEAD4	46	0	171	17	0	49
TEC	70	1036	971	912	1917	1690
TECPR1	3945	3019	2681	1982	4318	4201
TECPR2	8	530	426	205	558	637
TECR	2975	7600	7182	3234	6733	7284
TECRL	0	0	0	0	3	0
TECTA	0	0	0	0	0	1
TECTB	0	0	0	0	0	0
TEDC1	720	1433	891	488	718	1059
TEDC2	10	691	132	1	129	256
TEDDM1	5	0	0	0	1	0
TEF	138	433	217	474	618	987
TEFM	8	923	508	343	972	1164
TEK	0	0	20	0	0	0
TEKT1	0	0	0	0	0	0
TEKT2	0	0	0	0	0	0
TEKT3	0	0	0	0	0	0
TEKT4	0	0	0	0	0	0
TEKT4P2	0	74	0	0	0	0
TEKT5	0	0	0	0	0	0
TELO2	1019	2585	2400	940	1302	1262
TEMN3-AS1	0	0	0	0	0	0
TEN1	1	48	120	529	283	367
TEN1-CDK3	0	0	0	0	283	0
TENM1	0	0	0	0	2	1
TENM2	0	0	1	0	0	0
TENM3	0	0	0	0	0	0
TENM4	0	0	0	0	0	95
TENT2	367	1959	1921	524	3360	2812
TENT4A	481	1553	1447	391	1617	2248
TENT4B	108	1870	2403	893	1705	1612
TENT5A	627	1514	2173	986	2737	2343
TENT5B	0	0	0	0	0	0
TENT5C	0	0	0	0	0	0
TENT5D	0	0	0	0	0	0
TEP1	1215	3711	2713	1692	3192	3172
TEPP	0	0	0	0	0	0
TEPSIN	199	5	0	515	353	356
TERB1	0	0	0	0	0	0
TERB2	0	0	0	0	0	0
TERC	0	0	0	0	0	0
TERF1	693	965	617	254	1375	1168
TERF2	617	1297	1234	4	2149	2030
TERF2IP	1210	4493	4886	1933	7100	6036
TERT	0	0	0	0	0	0
TES	2	740	534	281	1134	1147
TESC	1226	2569	2787	1513	1911	1755
TESC-AS1	0	0	0	0	0	0
TESK1	460	1250	1137	310	811	771
TESK2	0	257	671	0	361	311
TESMIN	9	102	0	0	77	99
TESPA1	0	47	0	0	0	11
TET1	0	0	0	0	0	0
TET2	171	762	618	178	976	779
TET2-AS1	0	0	0	0	0	0
TET3	1449	3623	4084	2156	5624	5198
TEX10	541	1459	1740	312	1658	1622
TEX101	1	14	0	0	18	0
TEX11	0	0	52	0	1	0
TEX12	0	0	0	0	0	13
TEX13A	0	0	0	0	0	0
TEX13B	0	0	0	0	0	0
TEX13C	0	0	0	0	0	0
TEX13D	0	0	0	0	0	0
TEX14	0	0	0	0	0	0
TEX15	0	0	0	0	0	0
TEX19	0	0	0	0	0	0
TEX2	1420	2911	2867	723	2036	1617
TEX21P	0	0	0	0	0	0
TEX22	0	0	0	0	0	0
TEX26	0	0	0	0	0	0
TEX26-AS1	0	0	0	0	0	0
TEX261	924	1819	2149	1476	1693	1937
TEX264	2491	4527	5767	1296	3688	4459
TEX28	0	0	0	0	0	0
TEX29	0	0	0	0	0	0
TEX30	0	303	527	174	259	321
TEX33	0	0	0	0	0	0
TEX35	0	1	0	0	0	0
TEX36	0	0	0	0	0	0
TEX36-AS1	0	0	0	0	0	0
TEX37	0	0	0	0	0	0
TEX38	0	0	0	0	0	0
TEX41	0	0	0	0	0	73
TEX43	0	0	0	0	0	0
TEX44	0	0	0	0	0	0
TEX45	0	0	0	0	0	0
TEX46	0	0	0	0	0	0
TEX47	0	0	0	0	0	0
TEX48	0	0	0	0	0	0
TEX49	0	0	0	0	0	0
TEX50	0	0	0	0	0	0
TEX51	0	0	0	0	0	0
TEX53	0	0	0	0	0	0
TEX9	0	0	1	0	90	1
TF	0	0	0	0	0	0
TFAM	207	2570	3331	719	3984	3354
TFAMP1	5	2	1	0	1	5
TFAP2A	1	0	2	0	21	59
TFAP2A-AS1	0	0	0	0	0	0
TFAP2A-AS2	0	0	0	0	0	30
TFAP2B	38	0	1	0	131	108
TFAP2C	407	592	1384	198	604	509
TFAP2D	0	0	0	0	0	0
TFAP2E	0	0	74	0	26	0
TFAP4	157	185	406	203	373	179
TFB1M	91	187	325	165	310	115
TFB2M	0	276	522	156	291	634
TFCP2	813	3040	2565	2080	3900	3800
TFCP2L1	408	1538	1833	315	1931	1112
TFDP1	457	5910	7482	1810	7064	7445
TFDP2	1838	577	215	109	987	842
TFDP3	0	0	0	0	0	0
TFE3	2678	5777	6342	3560	9091	8065
TFEB	0	827	360	712	769	707
TFEC	3	4562	5893	1580	7880	5252
TFF1	1	1	0	0	0	1
TFF2	0	1	1	0	0	0
TFF3	0	0	0	0	0	0
TFG	178	952	1238	516	1336	1247
TFIP11	1090	1914	2642	1178	2956	4276
TFPI	1	207	144	0	135	38
TFPI2	0	1	0	0	0	0
TFPT	3029	9044	7414	3854	7339	8330
TFR2	0	62	0	0	0	0
TFRC	2553	13925	16448	5178	10102	10800
TG	0	0	52	0	0	0
TGDS	0	80	439	0	249	228
TGFA	0	74	329	158	420	677
TGFA-IT1	0	0	0	0	0	0
TGFB1	8413	16154	16647	10289	14503	17322
TGFB1I1	0	0	0	0	0	0
TGFB2	0	179	37	386	180	376
TGFB2-AS1	0	0	0	0	0	0
TGFB2-OT1	198	125	232	0	667	1188
TGFB3	0	57	70	0	60	1
TGFBI	17037	48900	48860	42876	72029	79569
TGFBR1	5257	32331	39301	12115	30827	33657
TGFBR2	4116	25002	22781	8677	30538	24117
TGFBR3	1	101	95	42	43	228
TGFBR3L	0	0	0	0	0	0
TGFBRAP1	1391	4255	4535	1443	4492	3326
TGIF1	126	728	1319	2	1992	1661
TGIF2	0	573	684	365	1410	1111
TGIF2-RAB5IF	0	0	0	0	0	0
TGIF2LX	0	0	0	0	0	0
TGIF2LY	0	0	0	0	0	0
TGM1	0	0	0	135	0	0
TGM2	0	261	88	498	367	568
TGM3	0	0	0	0	0	0
TGM4	0	0	0	0	0	0
TGM5	0	0	0	0	31	205
TGM6	0	0	0	0	0	0
TGM7	0	0	0	0	0	0
TGOLN2	8471	25987	22359	10283	27329	29806
TGS1	338	939	1136	285	1069	1012
TH	0	96	6	18	18	135
TH2LCRR	0	0	0	0	0	0
THADA	338	479	1007	583	653	710
THAP1	188	1114	441	632	1764	1616
THAP10	0	0	78	0	39	72
THAP11	155	1455	904	630	1515	1254
THAP12	442	4163	5182	886	5396	4225
THAP2	0	1	0	0	69	0
THAP3	416	139	178	0	332	287
THAP4	205	1278	805	743	1044	1086
THAP5	1543	2590	3231	1954	3027	1787
THAP6	63	559	604	1	399	322
THAP7	196	445	491	447	437	399
THAP7-AS1	4	45	157	0	0	5
THAP8	82	280	243	427	489	445
THAP9	0	157	19	0	104	48
THAP9-AS1	2	619	517	137	451	480
THBD	155	1591	1623	774	2693	1739
THBS1	28	648	3	171	456	721
THBS2	0	109	1	0	0	2
THBS3	170	386	162	521	103	137
THBS4	0	0	0	0	0	0
THCAT155	0	0	0	0	0	0
THCAT158	0	0	2	0	0	0
THEG	0	0	0	0	0	0
THEG5	0	0	0	0	0	0
THEGL	0	0	0	0	0	0
THEM4	226	217	112	105	531	556
THEM5	0	0	0	0	0	0
THEM6	275	1521	1321	852	944	1313
THEMIS	0	0	0	0	0	0
THEMIS2	1409	1927	2786	2168	3393	3834
THG1L	174	437	825	270	1341	750
THNSL1	0	136	401	0	306	344
THNSL2	0	0	0	0	0	0
THOC1	423	1795	1646	1462	3077	2236
THOC2	4407	3897	3847	2463	6628	6798
THOC3	2066	4326	6605	1536	4584	5995
THOC5	301	1569	1869	1485	1724	2295
THOC6	950	2116	1608	595	1678	2250
THOC7	804	2745	3126	2023	2388	2750
THOC7-AS1	0	0	0	0	0	0
THOP1	587	2745	1882	1333	1502	1502
THPO	0	0	0	0	0	0
THRA	146	173	235	1	380	126
THRA1/BTR	0	0	0	0	0	0
THRAP3	3422	9509	8227	3876	18061	18902
THRB	4	7	1	1	0	1
THRB-AS1	0	0	0	0	0	0
THRIL	313	94	913	1	351	636
THRSP	0	0	0	0	0	0
THSD1	0	0	0	0	0	0
THSD4	0	0	0	0	0	0
THSD4-AS1	0	0	0	0	0	0
THSD4-AS2	0	1	0	0	0	0
THSD7A	0	4	114	195	4	0
THSD7B	0	0	0	0	0	0
THTPA	154	987	1206	179	681	845
THUMPD1	196	2008	1854	944	2530	2935
THUMPD2	126	382	388	407	597	373
THUMPD3	278	1424	2348	1762	3806	3926
THUMPD3-AS1	0	39	174	0	317	157
THY1	0	0	0	0	149	70
THYN1	294	1388	1260	549	1993	1447
TIA1	0	719	1022	695	1490	1195
TIAF1	0	0	0	0	74	0
TIAL1	980	4682	4695	2717	5062	4850
TIAM1	528	1753	1109	1705	2990	3458
TIAM2	0	1	0	0	0	0
TICAM1	186	552	534	205	750	505
TICAM2	399	484	350	542	498	480
TICRR	240	650	350	283	462	638
TIE1	0	146	52	0	0	0
TIFA	0	833	1401	47	1564	1463
TIFAB	2	2	71	543	718	375
TIGAR	1747	5818	5777	1889	6652	6214
TIGD1	67	15	40	208	89	68
TIGD2	1	477	798	240	622	769
TIGD3	0	0	0	0	0	0
TIGD4	0	0	0	0	0	0
TIGD5	13	211	209	322	179	278
TIGD6	306	187	443	196	631	477
TIGD7	0	85	97	0	191	290
TIGIT	0	0	0	0	0	0
TIMD4	0	60	0	0	29	74
TIMELESS	2083	6603	6285	1622	8632	6940
TIMM10	2103	4925	4731	1723	3945	4526
TIMM10B	633	1843	2178	609	2729	2430
TIMM13	2465	4388	4669	2720	4499	4162
TIMM17A	1669	7982	7317	2825	9001	8457
TIMM17B	912	763	1088	483	546	831
TIMM21	806	2285	2774	1342	3852	3050
TIMM22	880	1433	2238	983	1911	1342
TIMM23	1632	2829	2115	758	2914	1991
TIMM23B	54	10	228	138	755	401
TIMM29	876	366	124	179	438	563
TIMM44	1318	1682	2013	254	3073	2967
TIMM50	875	2193	2984	1838	1835	2204
TIMM8A	0	489	223	672	479	326
TIMM8B	2473	2811	2998	523	3290	2361
TIMM9	0	228	210	1	182	196
TIMMDC1	1960	6640	7342	2764	7614	8686
TIMP1	2275	3758	3822	1657	1822	1765
TIMP2	30930	95131	102386	33770	86169	77904
TIMP3	83	191	180	2499	6292	6780
TIMP4	0	0	0	0	0	0
TINAG	0	0	0	0	0	0
TINAGL1	5	13	36	1	0	0
TINCR	105	66	21	0	112	4
TINF2	274	1309	1808	262	1425	1278
TIPARP	195	961	946	428	2176	1857
TIPARP-AS1	0	138	216	0	247	437
TIPIN	222	826	762	1052	513	583
TIPRL	877	5073	5705	3044	6863	6824
TIRAP	0	821	146	304	726	296
TJAP1	155	369	526	252	1281	1380
TJP1	0	82	88	0	118	145
TJP2	163	74	112	102	1234	842
TJP3	1	0	0	0	0	0
TK1	1301	5285	5416	3793	5178	5838
TK2	549	2780	2868	1422	2437	3655
TKFC	517	906	700	180	550	910
TKT	5367	11632	10624	8275	14286	16392
TKTL1	0	0	0	0	0	0
TKTL2	0	0	0	0	0	0
TLCD1	0	187	0	0	8	19
TLCD2	1347	230	606	589	837	759
TLDC1	0	606	856	0	612	485
TLDC2	0	0	0	0	0	0
TLE1	0	0	0	0	44	0
TLE2	0	0	0	0	0	0
TLE3	806	6554	6267	2616	5773	6931
TLE4	178	878	1510	601	2367	2019
TLE6	0	0	0	0	0	34
TLK1	258	2080	2640	598	3074	3342
TLK2	350	1602	1446	254	2440	2860
TLL1	0	0	1	0	7	0
TLL2	0	1	2	0	5	1
TLN1	13221	44142	39049	24046	39996	49837
TLN2	0	179	183	152	233	182
TLNRD1	4716	10912	12032	6481	9518	8916
TLR1	245	1155	1802	170	832	714
TLR10	22	45	0	47	60	96
TLR2	2701	9548	12156	7160	12217	14220
TLR3	0	0	96	0	98	0
TLR4	2118	13345	13977	3943	13856	13251
TLR5	0	211	98	0	125	53
TLR6	405	1478	1252	712	1213	2311
TLR7	2946	12998	14328	1804	5497	7818
TLR8	122	1511	1748	186	811	624
TLR8-AS1	0	69	0	0	33	35
TLR9	0	0	0	0	0	0
TLX1	0	0	0	0	0	0
TLX1NB	0	0	0	0	0	0
TLX2	0	0	122	0	0	39
TLX3	0	0	0	0	0	0
TM2D1	880	5395	6017	2113	4370	4190
TM2D2	4556	15310	17221	5936	14246	14306
TM2D3	626	3057	2990	802	3269	3211
TM4SF1	3	1	6	2	3	7
TM4SF1-AS1	0	0	0	0	0	0
TM4SF18	0	0	0	0	0	0
TM4SF19	0	0	0	0	99	0
TM4SF19-AS1	236	7	1	0	1	0
TM4SF19-TCTEX1D2	0	310	72	0	0	0
TM4SF20	0	2	0	3	24	3
TM4SF4	0	7	3	1	1	2
TM4SF5	0	0	0	0	0	0
TM6SF1	361	3127	4682	511	3881	3256
TM6SF2	0	0	0	0	0	0
TM7SF2	207	96	402	0	75	200
TM7SF3	4026	12151	14317	4410	11394	10998
TM9SF1	1134	4021	3101	1212	2587	4241
TM9SF2	3303	20740	24629	7662	26342	23143
TM9SF3	6685	32156	36607	10488	32465	33168
TM9SF4	1230	3038	3469	2376	4347	5114
TMA16	252	656	880	0	1020	1461
TMA7	7610	23960	17877	7021	19182	19791
TMBIM1	2212	6683	6227	2137	4844	5867
TMBIM4	924	8048	15470	4100	12088	12827
TMBIM6	6444	36652	44345	10443	33555	37335
TMBIM7P	0	0	0	0	0	0
TMC1	0	0	0	0	21	1
TMC2	0	0	0	0	0	0
TMC3	0	0	0	0	3	0
TMC3-AS1	0	0	0	0	0	0
TMC4	0	140	2	1	65	80
TMC5	1	1	0	10	1	1
TMC6	5391	11262	9106	6576	9243	10951
TMC7	11	0	22	11	1	43
TMC8	529	3307	3238	1053	2074	2116
TMCC1	275	522	1246	498	1116	951
TMCC1-AS1	42	126	0	0	111	4
TMCC2	0	0	0	0	29	0
TMCC3	1	94	1	0	96	115
TMCO1	2588	10635	10196	5964	12009	8747
TMCO2	0	0	0	0	0	0
TMCO3	228	2961	3611	499	4696	4719
TMCO4	219	1443	1294	1230	1754	2536
TMCO5A	0	0	0	0	0	0
TMCO5B	0	0	0	0	0	0
TMCO6	128	589	415	166	462	378
TMED1	1436	2307	2257	1806	3313	3569
TMED10	2235	18966	20878	4668	22421	20937
TMED10P1	0	1	227	0	37	1
TMED11P	0	0	0	0	0	0
TMED2	1804	16125	18638	4080	15495	14491
TMED3	2714	4905	5796	2249	3413	4414
TMED4	1293	3481	3640	959	4154	4508
TMED5	1020	7046	7820	2169	7919	7276
TMED6	0	0	0	0	1	0
TMED7	673	3808	4948	1236	4836	4341
TMED7-TICAM2	0	0	0	0	0	0
TMED8	731	3017	2902	1074	2756	2678
TMED9	2581	7765	7854	4753	9315	10094
TMEFF1	0	0	0	0	0	0
TMEFF2	0	0	0	0	0	0
TMEM100	0	0	0	0	0	0
TMEM101	2634	4023	4999	2358	5429	6117
TMEM102	381	455	108	0	321	507
TMEM104	1205	1382	975	1444	847	1095
TMEM105	2	0	0	0	0	0
TMEM106A	5264	5736	5528	2042	5905	5634
TMEM106B	183	1040	1777	344	1146	1395
TMEM106C	404	2312	1821	724	1778	2376
TMEM107	232	580	1207	0	1096	1298
TMEM108	0	0	0	0	0	74
TMEM108-AS1	0	0	0	0	0	0
TMEM109	1062	4149	6305	1977	2598	3944
TMEM11	1272	1466	1473	947	1278	2176
TMEM110-MUSTN1	0	0	0	0	0	0
TMEM114	0	0	0	0	0	0
TMEM115	524	1418	1828	1628	1300	1371
TMEM116	162	237	96	176	323	557
TMEM117	1	536	313	1	456	283
TMEM119	564	1690	1686	64	52	123
TMEM120A	790	1616	1173	550	1593	1353
TMEM120B	24	689	234	12	775	439
TMEM121	0	0	0	0	0	0
TMEM121B	571	2920	2519	466	1901	1301
TMEM123	1796	10713	13210	7138	27405	24141
TMEM125	0	0	0	0	0	0
TMEM126A	0	548	757	150	442	660
TMEM126B	621	1180	1237	207	2608	1666
TMEM127	1845	4648	5106	1922	4950	5380
TMEM128	141	758	809	223	692	287
TMEM129	0	691	49	98	265	566
TMEM130	78	7	30	6	12	32
TMEM131	772	1957	1842	374	2758	2029
TMEM131L	278	580	309	500	1086	1025
TMEM132A	767	313	461	392	221	67
TMEM132B	0	0	0	0	0	58
TMEM132C	0	0	0	0	0	0
TMEM132D	0	0	0	0	1	0
TMEM132D-AS1	0	0	0	0	0	0
TMEM132D-AS2	0	0	0	0	0	0
TMEM132E	0	0	0	0	0	0
TMEM134	215	492	277	389	405	299
TMEM135	2	508	643	159	1472	978
TMEM136	128	91	171	1	60	47
TMEM138	850	1401	2027	1460	2826	1753
TMEM139	1	0	0	0	0	0
TMEM140	0	182	218	648	169	487
TMEM141	164	840	804	809	906	1217
TMEM143	0	50	171	352	207	360
TMEM144	67	1257	2006	486	1654	2201
TMEM145	0	0	0	0	88	0
TMEM147	1350	3271	2726	1247	1882	1411
TMEM147-AS1	10	110	80	2	132	45
TMEM14A	191	454	937	370	1396	1508
TMEM14B	2681	8849	9190	3560	8957	7562
TMEM14C	4245	12763	11585	4681	15998	12586
TMEM14EP	0	0	0	0	0	0
TMEM150A	62	1072	801	361	579	553
TMEM150B	0	178	184	547	592	416
TMEM150C	0	2	0	0	4	1
TMEM151A	0	0	0	0	0	0
TMEM151B	0	0	0	0	0	0
TMEM154	0	132	0	0	67	71
TMEM155	0	0	0	0	0	0
TMEM156	10	18	104	0	80	323
TMEM158	1	183	991	505	612	536
TMEM159	122	1504	1066	1429	1861	1637
TMEM160	26	145	93	56	22	70
TMEM161A	899	627	1056	1	311	455
TMEM161B	0	393	811	338	619	487
TMEM161B-AS1	151	1	86	0	1	167
TMEM163	0	1	0	0	1	0
TMEM164	793	4588	5748	1183	2712	2473
TMEM165	673	4075	5468	1148	6539	5876
TMEM167A	298	8980	9433	2822	9655	9643
TMEM167B	621	2175	2325	492	2592	4326
TMEM168	188	764	1119	0	1005	1276
TMEM169	398	459	441	403	800	634
TMEM17	315	56	128	107	68	67
TMEM170A	2367	4278	6327	3891	8053	8199
TMEM170B	415	2204	3911	1638	3030	3585
TMEM171	0	0	0	0	53	0
TMEM173	2121	5141	3459	1477	2849	3192
TMEM174	0	0	0	0	0	0
TMEM175	338	167	532	771	278	502
TMEM176A	2620	5190	3988	3141	4358	4860
TMEM176B	4163	10020	9597	4016	6154	7768
TMEM177	155	57	93	0	66	341
