gene_id	Comb5_DLL4_plus__CD144_plus__Cy0657_num_5_p2_Rep1	Comb5_DLL4_plus__CD144_plus__Cy0657_num_5_p2_Rep2	Comb5_DLL4_plus__CD144_plus__Cy0657_num_5_p2_Rep3	Comb5_DLL4__CD144__Cy0657__num_5_p2_Rep_1	Comb5_DLL4__CD144__Cy0657__num_5_p2_Rep_2	Comb5_DLL4__CD144__Cy0657__num_5_p2_Rep_3
SPATS2L	287	262	436.02	620	451	590
SPC24	166.86	175.49	175.35	272.81	268.67	385.21
SPC25	153	245	149	471	337	316
SPCS1	205	128	171	133	137	181
SPCS2	515	864.69	510.05	679.7	597	597.53
SPCS3	2331	2886	2118	1709.5	1583.89	1493
SPDEF	0	0	0	0	4	0
SPDL1	234	386	255	430	412	316
SPDYA	0	0	0	0	0	0
SPDYC	0	0	0	0	5	0
SPDYE4	0	0	0	0	0	0
SPECC1	61	41.04	207	219.97	172	177
SPECC1L	305	195	431	640	362	534
SPEF1	0	0	0	0	0	0
SPEG	0	0	0	13	5	17
SPEM1	0	0	0	0	0	0
SPEN	147	127	479	525	329	389
SPERT	0	0	0	0	0	0
SPESP1	0	0	5	0	0	1
SPG11	82	123	189	96	103	199
SPG20	386	709	805.01	981.95	602	688.99
SPG21	175	334	213	336	232	190
SPG7	246	561	648.95	669.75	469.68	642
SPHK1	22	55	32	43	129	106
SPHK2	22	0	52	11	56	52
SPHKAP	0	0	0	0	0	0
SPI1	0	5	0	0	0	0
SPIC	0	0	0	0	0	0
SPICE1	5.17	18.29	46.78	80.74	86.1	118.3
SPIDR	61	25	104	82	79	72
SPIN1	311	346	644.47	1039.96	671.48	767.91
SPIN3	20.81	23	23	16	42	33
SPIN4	36	111	41	82	24	79
SPINK1	0	0	0	0	0	0
SPINK13	0	0	0	0	0	0
SPINK14	0	0	0	0	0	0
SPINK2	0	0	2	0	0	0
SPINK4	0	0	0	0	0	0
SPINK5	0	4	0	0	0	0
SPINK6	0	0	0	0	0	0
SPINK7	0	0	0	0	0	0
SPINK8	0	0	0	0	0	0
SPINK9	0	0	0	0	0	0
SPINLW1	0	0	0	0	0	0
SPINT1	28	6.63	9	24	28	42
SPINT2	886.89	1631	1250	855	671	827.02
SPINT3	0	0	0	0	0	0
SPIRE2	0	8.17	19.84	27.77	1.75	6.78
SPN	0	26.06	8.07	19.24	0	1.88
SPNS1	76	178	51	69	146	170
SPNS2	170	250	338.01	31	7	28
SPNS3	0	0	0	0	0	0
SPO11	0	0	0	0	0	0
SPOCD1	0	0	0	0	0	0
SPOCK1	0	12	0	157	120	95
SPOCK2	0	34	25	11	4	1
SPOCK3	25	100	58	285	198	151
SPON1	0	10	0	67	64	23
SPON2	0	0	0	1	5	0
SPOP	475.03	349.22	593	705	529	488
SPOPL	66	130	154.01	159.1	168	114
SPP1	47	4	46	1519	1195	1311
SPP2	0	0	0	0	0	0
SPPL2A	77	177.98	195.02	186.05	145	133
SPPL2C	0	0	0	0	0	0
SPPL3	215	293	323	386	300	332
SPR	191	237	140	143	157	169
SPRED1	85	28	212	475.46	244	367.28
SPRED2	101	97	288	515	377	451
SPRED3	9.23	36.75	34.75	32.8	16.38	13.42
SPRN	0	0	0	0	0	0
SPRR1B	0	0	0	0	0	0
SPRR2G	0	0	0	0	0	0
SPRR3	0	0	0	0	0	0
SPRR4	0	0	0	0	0	0
SPRTN	91	135.01	134	219	164	149.94
SPRY1	198	299	218	391	279.71	266.38
SPRY2	129	60	102	429	458.09	433
SPRY3	5	13	10	26	24	50
SPRY4	113	121	388	472	358	501
SPRYD3	130	257	224	227	152.17	177
SPRYD4	14.84	47.45	36.37	41.59	29.85	56.49
SPRYD7	15	28.02	67.24	134.11	86	109.35
SPSB1	0	1	12	30	7	34
SPSB2	13	0	8	1	13	6
SPSB3	75	80	62	19	26	60
SPSB4	7	28	20	268	192	205
SPTA1	0	1	7	0	0	0
SPTAN1	1776	2701	5615.37	3773	2656	3241
SPTB	0	0	0	0	11	9
SPTBN1	2582	3446.22	8785.76	4920	3554	3977.93
SPTBN2	140	365	363	259	70	170
SPTBN4	0	0	4	3	6	2
SPTBN5	1	0	0	0	0	0
SPTLC1	419	764	918	1023.33	722	738
SPTLC2	422.2	425.02	902.12	557.1	376.95	401.39
SPTLC3	0	5	0	24	20	33
SPTSSA	446.82	822.31	527.93	428.13	296.44	408.93
SPTSSB	0	1	0	6	14	3
SPTY2D1	35.74	179.56	228.7	240.76	130.19	195.66
SPX	0	1	0	106	95	97
SPZ1	0	0	0	0	0	0
SQLE	1113.43	1503	1604.01	2700	2209	2178
SQRDL	20.59	24	10	17	20	17
SQSTM1	328	503	447	661	489	559
SRA1	54	132	60	50	54	100
SRBD1	15	47	154	347	174.98	276
SRC	92.09	105	307	170.05	166	209
SRCAP	94	269.08	546	689.12	431	529
SRCIN1	0	0	0	0	0	5
SRD5A1	2	1	6	31	10	9
SRD5A2	0	0	0	0	0	0
SRD5A3	77	229	80	46	88	43
SREBF1	208	356	351	489	301	481
SREBF2	522	606	1154	1331.98	979	1197.34
SREK1	973.69	2870.64	1700.66	1693.6	895.1	955.21
SREK1IP1	106.33	201.9	130.34	240.88	192.27	198.22
SRF	82	207	186	316	197	186
SRFBP1	0	24.3	37	113	58	70
SRGAP1	6	46.89	144.83	47.69	48.19	50.11
SRGAP2	261	358	750.38	574	415	493
SRGAP3	0	0	5	29	7	10
SRGN	0	0	1	0	0	0
SRI	1547	1906	1219.63	697	607	743
SRL	0	1.9	9.55	12.17	0	0
SRM	203	181	161	244	188	216
SRMS	0	18	15	5	16.01	6
SRP14	905.14	1216.25	1114.66	883.24	675.73	958.79
SRP19	400.42	784.58	361.4	508.15	400.83	358.8
SRP54	710	1219	1258.99	1783	1022	1184
SRP68	256	586	478	732	646	743
SRP72	453	484	808.03	1357.93	875	947
SRP9	2774	3060	2742	3384	2892.25	2708
SRPK1	245	272.99	373.19	709	429.07	621.99
SRPK2	175	190	352	533.99	366	452.99
SRPK3	0	0.95	0	0	0	1
SRPRA	138	336	480.62	695	480	669.92
SRPRB	118	395	118	575	256	377
SRPX	44	74	46	45	58	53
SRPX2	72	316	231	225	224.01	282
SRR	65	78	145.89	214	121.45	109
SRRD	42	112	49	87	60	62
SRRM1	399	643	849	1075	703.52	887
SRRM2	583.52	644.92	2858.8	2227.99	1579	2083.97
SRRM3	0	0	5	0	2	0
SRRM4	2.27	2.15	7.43	4.02	1.07	2.59
SRRM5	0	0	0	0	0	0
SRRT	1430	3368.99	2059.45	2368.84	996	1780
SRSF1	2182.09	2946.07	2861.99	5659.88	4810.17	4303.61
SRSF10	1255.46	1570.87	1754.99	3191.55	1746.62	2213.99
SRSF11	1276.39	3343.11	2693.15	2253.9	1072.7	1652.97
SRSF12	56.15	50.96	14.65	102.97	40.99	89.47
SRSF2	869	1075.53	1149.92	1698.95	1551	1637.95
SRSF3	2361.32	3313	2386.06	3880	3488	3800.45
SRSF4	375	920	672.99	1305	698	942
SRSF5	1631.68	2463.11	3254.57	2721.42	1733.33	2115.17
SRSF6	956	1503.85	1679.39	1926	1485.01	1798
SRSF7	730	987	827	1556	1294	1104
SRSF8	829.44	1702.71	1146.67	1108.29	913.14	796.8
SRSF9	571.03	872.99	720.28	982.56	765.8	848.6
SRXN1	70	72	87	247	124	120
SRY	0	0	0	0	0	0
SS18	571.83	808.93	826.67	1361	908.02	1037.04
SS18L1	0.88	1	11	20	12	8
SS18L2	160	385	262	144	138	180
SSB	1985	5276.48	3517.39	4960.03	3110.92	3665.94
SSBP1	682	1339	644	1237	734	968
SSBP2	275.91	421	390	232	289	327
SSBP3	140	152	191.02	321	218	255
SSBP4	43	1	39	18	36	26
SSC4D	0	0	3	0	3	0
SSC5D	0	0	0	0	4	0
SSFA2	481	211	662	471	378	472
SSH1	326.88	218.82	952.78	435.49	414.21	425.19
SSH2	141	275	306	224.97	186.21	201
SSH3	17	0	33	7	0	4
SSMEM1	0	0	0	0	0	0
SSNA1	112	217.91	146.99	140	88	123
SSPN	0	0	3	45	16	16
SSPO	25	0	8	4	0	3
SSR1	584.99	712	751	1249	767	833
SSR2	421	494	378	510	407	436
SSR3	893.73	1001.16	1163.57	1476.83	1115.68	1139.81
SSR4	183	184	178	74	107	151
SSRP1	978	1971	1671.97	6356	4256.63	4817.03
SSSCA1	13	92	62	123	149	52
SST	0	0	0	0	0	0
SSTR1	0	1	0	0	0	0
SSTR2	11.37	80.55	35.05	35.9	17.89	29.38
SSTR3	0	0	0	0	0	0
SSTR4	0	0	0	0	0	0
SSTR5	0	0	0	0	0	0
SSU72	820	720	582.84	656	937	710.23
SSUH2	15	0	0	0	0	4
SSX2IP	15	7.85	17	114	113	85
ST13	1032.55	1591.34	1565.6	2148.22	1886.86	1763.06
ST14	101	45	139	80	96	61
ST18	0	0	0	0	0	0
ST3GAL1	160.11	321.8	647.64	444.88	487.22	445.03
ST3GAL2	70	67	187	176	138.01	112
ST3GAL3	47	60	18	14	26	47
ST3GAL4	238	248	208	134	93	124
ST3GAL5	177	208	270	74	58	75
ST3GAL6	202.36	453.04	361.81	168.04	132.23	138
ST5	192.9	196.46	443.08	344	214	296
ST6GAL1	83	170	282	164	76	98
ST6GAL2	13.3	1.04	44.65	6.09	12.23	9.6
ST6GALNAC1	0	0	0	0	0	0
ST6GALNAC2	0	0	0	0	0	0
ST6GALNAC3	79.73	142	182	272	151	254
ST6GALNAC4	166	219	293	156	243	217
ST6GALNAC5	0	0	0	3	0	0
ST6GALNAC6	213	202	261	142	78	148
ST7	78	55	102	148	162	175
ST7L	41	60	122.01	126	47	60
ST8SIA1	0	0	1	49	27	39
ST8SIA2	0	0	3	91	49	50
ST8SIA3	0	48	68	53	27	35
ST8SIA4	57	85	106	82	34	19
ST8SIA5	0	0	2.86	0	1.7	1.7
ST8SIA6	28	1	1	37	3	1
STAB1	877.42	1307.04	3010.93	65.13	49	75.09
STAB2	162	319	705	7	1	10
STAC	0	50	24	12	21	20
STAC2	4.64	8.93	2.25	7.42	19.29	0
STAC3	17	0	4	4	2	3
STAG1	119	129	507	870	562	646
STAG2	708	1020	1336.01	2910.96	1793	1782
STAG3	0	4	0	0	0	0
STAM	119	138	260	301	222	199
STAM2	240.58	121.02	272.2	271.87	213.8	177.09
STAMBP	126	175	210	363	299	325
STAMBPL1	33	0	5	28.86	28.71	31
STAP1	0	0	1	0	0	0
STAP2	14	8	2	17	0	0
STAR	0	0	0	28.98	9	0
STARD10	1	1	7	16	11	17
STARD13	83	179	253.96	119	65	54
STARD3	125.98	106	220.98	126	168	197
STARD3NL	433.64	615	691	334	210	289
STARD4	371	318	649.25	710.97	517.95	398.77
STARD5	16	47	69	44	6	16
STARD6	0	0	0	0	0	0
STARD7	392.99	348	479	1122	778.86	958
STARD8	138	278	316	142.97	114	122
STARD9	155	110	268.11	53	40	33
STAT1	631	716	913	1040	683	869
STAT2	36	84	223	64	61.28	51
STAT3	289.73	607.19	811.23	349.9	306.23	400.16
STAT4	0	0	1	3	7	11
STAT5A	42	81.43	72.19	47.81	6.81	23.91
STAT6	135	208	232	106	127	134
STAU1	663	1033	988	1043	813.91	809
STAU2	284	520	546.77	834.82	514	540.6
STBD1	59	172	95	91	26	47
STC1	159	322	375	199	116	187
STC2	4	1	8	115	85	97
STEAP1	0	0	0	4	9	3
STEAP2	0	0	0	0	1	0
STEAP3	0	0	0	7	0	2
STEAP4	0	0	0	0	0	0
STH	1.06	0	1.93	0	0	0
STIL	42.73	124.97	71.39	156.01	122.54	122.43
STIM1	125	85	246	86	71	165.99
STIM2	390	978.49	943.17	221	181	135
STIP1	484	1038	850	1535	1215	1535
STK10	290	559	751	431	379	594
STK11	200	451	279.05	415	312	386.01
STK11IP	36	137	111	133	105	101
STK16	67	198	83	98	67	92
STK17A	317	296	211	142	173	134
STK17B	68.56	56.83	83.75	282.27	264.01	214.94
STK19	184.88	286.87	216	121	69	132.62
STK24	402	571	529.76	1227	769	983
STK25	664	722	1081	855	662	754
STK26	62.74	215	175	188	157	152.01
STK3	174	257	220.01	273	120	248
STK31	0	0	0	0	0	0
STK32A	0	0	0	0	0	1
STK32B	24	0	8	329	210	267
STK32C	0	0	1	32	34	10
STK33	0	2	2	0	0	0
STK35	39	50	165	188.98	176	237
STK36	12	22	14.3	0	13.03	33
STK38	182	374	326	348	307	288
STK38L	107	193	306	534.99	481	378
STK39	54	132	128	201	175.22	239
STK4	173.54	140.61	377.46	251.55	169.67	239.7
STK40	291	492	676.42	691.86	533.85	668.15
STKLD1	0	46	0	19	12	0
STMN1	2734	3818	2631.01	3478	3183.26	3272.99
STMN2	0	1	0	0	0	0
STMN3	0	0	0	1.79	0	0
STMN4	0	0	0	0	0	1
STMND1	0	1	0	0	0	0
STOM	144	102.62	199	463.38	359.11	351.68
STOML1	0	1	17	14	17	20
STOML2	241	459	327	641	413	550
STOML3	0	0	0	0	0	0
STON1	14.47	2.01	11.79	276.8	162.35	176.34
STON2	146	96	185	165	180.76	99
STOX1	0	0	6	27	28	19
STOX2	12	2.04	53	199	135	179
STPG1	7	0	7.62	0	0	0
STPG2	0	0	6	0	0	0
STRA13	159	153	78.87	65	71	82
STRA6	0	7	2	66	50	61
STRA8	0	0	0	0	0	0
STRADA	20	90	144	187	68	86
STRADB	64	212	204.04	234	220	169
STRAP	831	1183	1169	1736	1416	1327
STRBP	56	109	151.89	218	100	219
STRC	0	0	2	0	0	0
STRIP1	112	68	215	210	122	124
STRIP2	41	2	56	10	0	3
STRN	264	430	625	593	315	366
STRN3	206	406	433	506	413	457.41
STRN4	345	509	754.01	901.98	595.21	704.06
STS	25	74.03	30	47	31	39
STT3A	586	1434	1366.04	2519.05	1645	1896.69
STT3B	960	1160	1606.02	3535.75	2896	2347
STUB1	341	487	213	337	415	379
STX10	89	155	110	127	62	111
STX11	0	0	8	14	9	0
STX12	747.01	1126	1474.39	484	471	562.14
STX16	337.4	565.19	573.31	463.61	263	306.56
STX17	43.34	54.16	124.98	128.11	68.08	68.94
STX18	58	124	145	257	111	140.02
STX19	0	0	0	0	0	0
STX1A	2	36	30	30	9	14
STX1B	0	0	0	0	12	4
STX2	48	33.26	97.99	207	78.4	177.64
STX3	457.49	464.88	1137.47	179.24	177.18	199.15
STX4	20	48	117	69	65	64.99
STX5	58	77	50	57	40	42
STX6	226	312	598.9	192	154.65	177
STX7	500	554	875.53	669	480	591.46
STX8	151	302	92	122	78	75
STXBP1	261	324	460	201	124	212
STXBP2	286	617	408	159	102	66
STXBP3	134	397	404	270	97	129
STXBP4	41.05	2	39.95	132.97	155	101
STXBP5	90	363	227	96	21	41
STXBP5L	0	0	4	0	6	0
STXBP6	0	0	0	21	21	50
STYK1	13	22	18	0	0	0
STYX	184.64	301.93	178.57	266.33	202.84	154.83
STYXL1	14	1	12	0	7.27	6
SUB1	3100	4107.98	2346.55	2025.94	1685.6	1576
SUCLA2	370	254	438.04	588	513.03	508.01
SUCLG1	455	482	311	351	178	235
SUCLG2	197	317.99	311.35	355	233	264.09
SUCNR1	0	0	0	0	0	0
SUCO	208	237	457.92	730	459	543.83
SUDS3	206	212	366	480	330.01	377.97
SUFU	137	165	107	98	42	123
SUGCT	0	0	4	15	0	1
SUGP1	370	610	414	437	250	335
SUGP2	63	61	162	152	98	130
SUGT1	1324	2774	1579.15	2087.01	1302	1553.99
SULF1	70	135	181	763.13	635	580.01
SULF2	56	42	110.02	493	325	569
SULT1A3	0	83.02	32.55	4.32	0.96	1
SULT1B1	0	0	0	0	0	0
SULT1C2	0	0	0	0	0	0
SULT1C4	1	2	2	64	24	44
SULT1E1	0	0	2	0	0	0
SULT2A1	0	0	0	0	0	0
SULT2B1	0	0	0	0	0	0
SULT4A1	0	0	0	0	0	0
SULT6B1	0	0	0	0	0	0
SUMF1	121	160	175	116	179.99	191
SUMF2	94.94	113.01	136.61	69.91	60.11	76.67
SUMO1	1121	1384.39	1054.62	1479.02	880.01	966.73
SUMO2	1052.49	1565	1177.38	1504.68	1164.01	1294.9
SUMO3	448.3	573	360	492	378	376.45
SUN1	300	496	834	555	386	563
SUN2	192	180	330	421	295	423
SUN3	0	0	0	0	0	0
SUN5	0	0	0	0	0	0
SUOX	33.24	3	2	41	22	50
SUPT16H	991	1854	2375.79	5095.12	3444.03	4013
SUPT20H	133	101	307.94	231.04	71	152
SUPT3H	153.04	69	54	48	49	60
SUPT4H1	188.21	478	322.42	228.74	237.69	226.22
SUPT5H	431.83	935	1088.22	1227.9	981.23	968
SUPT6H	275	557	903.43	1098	567	830
SUPT7L	39	147	196.74	99	135.94	196
SUPV3L1	152	196	209	432	323.3	357
SURF1	126.97	118	78	69	71	84
SURF2	97	282	68	116	60	114
SURF4	571	1203	899	1574	988	1158
SURF6	1.1	134.97	105.2	255.96	101.7	136.32
SUSD1	170	135	289	123	85	77
SUSD2	0	1	0	7	0	0
SUSD3	0	1	0	0	0	0
SUSD4	14	21	12	8	4	6
SUSD5	0	1	1	0.34	0	7
SUSD6	65	74	182	67	46	57
SUV39H1	23	3	51	170	113	213
SUV39H2	134.84	169.74	89.43	418.16	295.82	418.73
SUZ12	93	311	303.17	486	496	399
SV2A	1	7	4	14	1	11
SV2B	0	0	0	1	2	0
SV2C	2.54	0	0	11	3	0
SVBP	19	1	26	6	33	31
SVEP1	0	4	7	376	196	276
SVIL	511	693.43	1066.7	765.52	431.68	602.97
SVIP	54	130	90	22.01	5	21
SVOP	0	0	3.68	0	5.13	1
SVOPL	23	6	30	36	18	11
SWAP70	655.55	1221.49	1942.86	846.91	612.32	604.19
SWI5	0	49.62	43.85	94.96	74.49	75.27
SWSAP1	0	1	26	14	3	5
SWT1	60	17	101	34	23	35
SYAP1	277.46	423.63	289.13	448.59	338.38	356.86
SYBU	0	15	5	0	0	0
SYCE1	0	0	0	0	0	0
SYCE1L	0	0	0	0	0	0
SYCE2	0	0	0	0	4	0
SYCE3	0	1	0	0	0	0
SYCN	0	0	0	0	0	0
SYCP1	0	0	0	0	0	0
SYCP2	0	1	0	0	0	0
SYCP2L	0	0	0	0	0	0
SYCP3	0	0	6	0	0	0.85
SYDE1	74	180	166	156	104	117
SYDE2	18.58	74.44	45.24	86.97	30.83	77.18
SYF2	290	528	465	577	224	347
SYK	120	41.22	96	156	90	116
SYMPK	186	198	264	262	249	334
SYN1	0	0	8	0	0	3
SYN2	0	0	0	0	0	0
SYN3	0	0	0	0	0	0
SYNC	4.19	0	1	44	26	57
SYNCRIP	1272.24	3117.4	2393.25	5480.39	3166.57	3743.97
SYNDIG1	0	0	0	4	0	0
SYNDIG1L	17	0	6	0	1	0
SYNE1	91	220	284.06	304	230	237
SYNE2	53.98	264	253	887	532	787
SYNE3	4	16	96	96	64	85
SYNE4	0	0	0	0	0	0
SYNGAP1	22	15	70	95	49	56.99
SYNGR1	45	24	36	55	36	69
SYNGR2	28	3	67	23	68	33
SYNGR3	0	0	4.43	8	0	0
SYNGR4	0	26	8	0	0	0
SYNJ1	103	162	180	61	68	58
SYNJ2	98	184	301	253	205	221
SYNJ2BP	235	219	266	182	144	135
SYNM	301	487	978	948	673	737
SYNPO	256	610	609	195	126	151
SYNPO2	0	0	1	0	0	0
SYNPO2L	0	20	1.99	12	8	3
SYNPR	0	0	0	0	0	0
SYNRG	128.13	189	279.01	256	217	272
SYP	3.58	15.69	7.21	14.48	4.66	19.38
SYPL1	387	389	542	362	460	392.03
SYPL2	0	0	0	0	0	0
SYS1	77	124	158.88	214.91	180.99	199.24
SYT1	24	52	70.01	160.02	234	159.01
SYT10	0	0	0	0	6	0
SYT11	22.62	22.03	44.6	32.22	27.79	18.34
SYT12	0	0	0	0	0	5
SYT13	18.99	1.01	13.9	86.98	93.14	99.37
SYT14	0	0	0	1	0	0
SYT15	0	8.3	0	0	0	0
SYT16	0	0	2	20	0	7.02
SYT17	7	45	45	80	69	53
SYT2	0	0	0	14.03	0	9.05
SYT3	0	0	0	0	0	0
SYT4	0	0	0	0	0	0
SYT5	0	0	0	0	0	2
SYT6	0	0	6	2	2	10
SYT7	1	19	33	0	6	11
SYT8	0	0	0	0	0	0
SYT9	0	2.72	0	0	0	0
SYTL1	0	0	0	10	1	0
SYTL2	11	44	94	84	28	68
SYTL3	12	1	0	0	0	0
SYTL4	92	488.09	566.2	238.01	156.97	128.4
SYVN1	26	86	119	59	56	115
SZRD1	443.07	593	777.04	728.26	415	647
SZT2	27	107	134	59	52	80.99
T	0	1	0	1	0	0
TAAR1	0	0	0	0	0	0
TAAR3	0	0	0	0	0	0
TAAR4	0	0	0	0	0	0
TAAR5	0	0	0	0	0	0
TAAR6	0	0	0	0	0	0
TAAR8	0	0	0	0	0	0
TAAR9	0	0	0	0	0	0
TAB1	88	42	107	170	69	151
TAB2	332	616	597	611	545	563
TAB3	128	144	168	124.01	141	198
TAC1	0	0	0	0	0	0
TAC3	35	0	0	0	0	0
TAC4	0	0	0	0	0	0
TACC1	791.47	1015.18	2033.35	460.83	286.23	332.82
TACC2	75	280.99	227	284	203.74	264
TACC3	326	448.96	560.23	1283.72	961.14	1172.38
TACO1	309	296	347	426	390	303
TACR1	0	0	0	0	0	0
TACR2	0	0	0	0	0	0
TACR3	0	0	0	0	0	0
TACSTD2	0	0	0	25	14	10
TADA1	22	49	52	51	54	19
TADA2A	102	215	108	95	68	110
TADA2B	150.81	234.7	221.49	397.36	317.34	245.72
TADA3	117	347	215	364	306	291
TAF1	312.33	574.28	667.96	537.23	352.36	400.42
TAF10	54	115	83	120	80	113
TAF11	99.01	172.76	206.44	88	173	172
TAF12	141	333	176	213.95	143	157
TAF15	410.47	1634.84	1035.16	1841.36	726	1230
TAF1A	3	6.02	25	91.01	64	33
TAF1B	55	62	97	54	143	93
TAF1C	32.99	26.64	88.35	35.45	56.4	53.91
TAF1D	506.98	956.92	673.68	485.01	342.39	364.96
TAF1L	0	0.2	0	0	0	0
TAF2	166.9	131.58	391	505	433.23	515.37
TAF3	119	213	203	249	201	211
TAF4	26	55	92	97	101	98
TAF4B	12	3	8	7	42	25
TAF5	17	41	47	125	112	106
TAF5L	56	53	120	206	111	155
TAF6	66	57	112	162	125	154
TAF6L	104	67	142	122	161	130
TAF7	717	881	935	1303	1000	995.83
TAF7L	0	1	3	9	1.76	0
TAF8	85.31	174.96	230.19	122.29	65.79	86.39
TAF9	356.49	421.48	235.96	274.15	154.85	266.32
TAF9B	150	120	106	213.08	142	125
TAGAP	0	0	0	0	0	0
TAGLN	1945	2865	2279	3196	2908	2828
TAGLN2	956.98	1198.54	1280.17	1219.78	1109.33	1122.31
TAGLN3	0	0	1	11	0	12
TAL1	180.99	155.14	327.02	28.54	12	21.03
TAL2	0	0	0	0	0.8	0
TALDO1	700	630	620	753.92	619	769
TANC1	217	321	668	375	192	368
TANC2	72	35	201	342.85	164	177
TANGO2	22.33	23.73	93.03	21.33	61.25	35.65
TANGO6	17.68	35.19	103.01	165.03	95.12	143.07
TANK	105	34	116	101	79	113
TAOK1	139	150	544	569.73	397	476
TAOK2	488	528	1056	274.19	152	315
TAOK3	74	56	80	65	81	97
TAP1	7.08	0	23.13	20.26	41	47.06
TAP2	76.15	163	136.87	121.74	43.12	103.94
TAPBP	96	184	251	181	68	92
TAPBPL	9	0	10	19	27	0
TAPT1	21	171	91	158	127	60
TARBP1	88	67.04	136	199	114	161
TARBP2	55	152	123	110	98	136
TARDBP	1429	2176	2458	4940	3183	3333
TARM1	0	0	4	0	0	0
TARS2	17	126.39	96	185	131	98
TARSL2	14	0	26	27	31	24
TAS1R1	0	0	2	0	0	0
TAS1R2	0	0	0	0	0	0
TAS1R3	0	0	8	1	0	0
TAS2R1	0	0	6.92	0	0	0
TAS2R10	0	1	0	0	0	0
TAS2R13	0	0	0	0	0	0
TAS2R14	0	0	0	0	0	0
TAS2R16	0	0	0	0	0	0
TAS2R3	0	0	0	0	0	0
TAS2R38	0	0	0	0	0	0
TAS2R39	0	0	0	0	0	0
TAS2R4	0	0	1	0	16	1
TAS2R40	0	0	0	0	0	0
TAS2R41	0	0	0	0	0	0
TAS2R42	0	0	0	0	0	0
TAS2R46	0	0	0	7.4	0	0
TAS2R5	0	0	0	0	0	0
TAS2R60	0	0	0	0	0	0
TAS2R7	0	0	0	0	0	0
TAS2R8	0	0	0	0	0	0
TAS2R9	0	0	0	0	0	0
TASP1	47.97	71	49.4	63.81	62	38.33
TAT	21.14	1.22	11.13	1.88	23.49	2.84
TATDN1	451	341	348	606	242	299
TATDN2	80	119	176	368	229	271
TATDN3	38.93	74.48	38.97	9.59	75.75	42.3
TAX1BP1	827.08	1278	1431.11	986	659	808
TAX1BP3	1260	2005	1375	783.5	823	870
TAZ	18	62	47	51	41	51
TBATA	0	0	0	0	0	0
TBC1D1	83	133	174	364	358.03	387
TBC1D10A	10	46	49	19	7	22
TBC1D10B	169	498	329	287.68	243	333
TBC1D10C	38	1	12	10	0	1
TBC1D12	96	70	162.91	240	149	172
TBC1D13	63	73	203	213	149	141
TBC1D14	153	61	303	380	212	245
TBC1D15	247	476	504	543	329	368
TBC1D16	195	243	373.98	280	212.53	279
TBC1D17	18	78	196	113.01	97	120
TBC1D19	62	13	38	42	18	33
TBC1D2	0	0	1	4	0	4
TBC1D20	10	23	70	30	23	24
TBC1D21	0	0	0	0	0	0
TBC1D22A	44	105	89	50	30	42
TBC1D22B	34.93	45	68	62	53	76
TBC1D23	189	332	213	207	181	166
TBC1D24	0	1	31	14	38	3
TBC1D25	46	5	47	51	3	66
TBC1D29	0	0	0	0	0	0
TBC1D2B	25	4	89	264.99	266.44	217.23
TBC1D30	0	0	11	3	2	9
TBC1D31	45	163	141.01	158	158	177
TBC1D32	21.78	12.17	8.7	34.88	15.56	15.03
TBC1D4	521	1227	1263.03	132	153	133.01
TBC1D5	68	202	297	418	201	197.22
TBC1D7	135	151	138	170	142	118
TBC1D8	131	176	195	75	50	32
TBC1D8B	30	3	24	23	7	11
TBC1D9	228	400	502.32	164	135	134
TBC1D9B	275	523	917.02	865	597.83	902
TBCA	1405	1604	1107.19	598	709	504
TBCB	672.37	631.39	235.2	272.81	269.42	339.88
TBCC	131	132	88	98	97	96.99
TBCCD1	47.93	192.84	64.46	83.68	15.69	55.01
TBCD	116	250	290	460	444.22	448.36
TBCE	241	328	332	410	298	262.31
TBCEL	0	32	45.42	25	6	43
TBCK	57.85	113.21	126.05	193	138.07	97.78
TBK1	237	96	236.98	91	148	138
TBKBP1	21	53	125	54	15	30
TBL1X	165.17	137	359.17	780.42	593	626
TBL1XR1	97	315.42	239.02	388	383	271
TBL1Y	0.83	0	0	0	0	0
TBL2	57	126	141	195	256	228
TBL3	144	208	138	183	262	214.15
TBP	73	100	86	84	86	78
TBPL1	139	76	83	114	73	90
TBPL2	0	0	0	0	0	0
TBR1	1	13	10	361	304	295.15
TBRG1	61	111	107	204	94	123.99
TBRG4	128	196	239	306	267.03	257
TBX1	0	0	0	3	0	4
TBX10	0	0	0	0	0	0
TBX15	34	83.77	42	77	46	62
TBX18	0	0	0	0	0	0
TBX19	8	0	1	3	0	2
TBX2	0	2	0	12	12	30
TBX20	0	1	0	2	5	17
TBX21	0	0	0	0	0	0
TBX22	0	0	0	0	0	0
TBX3	52	116	98	50	41	51
TBX4	0	0	0	0	0	0
TBX5	0	0	0	2	0	0
TBX6	0	0	0	0	0	0
TBXA2R	17	154.27	54.33	13.02	15.75	16.8
TBXAS1	0	0	3	0	1	0
TC2N	104	285	138	97	40	60
TCAF1	253.9	628.49	626.1	785.05	553	593
TCAF2	25	13	38	5	3	10
TCAIM	51	47	110.87	84	57	42
TCAP	0	0	2	0	0	0
TCEA1	401	547	521	1150	813	755
TCEA2	36	45	24	22	7	5
TCEAL1	203	356	245.92	137	81	88
TCEAL2	5	104	20.02	26.04	3	19
TCEAL3	17.49	52.86	17.87	43.3	12	11.92
